country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Luxembourg,LUX,31/1/2021,12428,10748,1680,,613,1.99,1.72,0.27,979,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,1/2/2021,13241,11336,1905,813,670,2.12,1.81,0.3,1070,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,2/2/2021,14252,11925,2327,1011,675,2.28,1.91,0.37,1078,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,3/2/2021,15407,12597,2810,1155,708,2.46,2.01,0.45,1131,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,4/2/2021,16419,13256,3163,1012,721,2.62,2.12,0.51,1152,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,5/2/2021,,,,,728,,,,1163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,6/2/2021,,,,,736,,,,1176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,7/2/2021,17628,13940,3688,,743,2.82,2.23,0.59,1187,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,8/2/2021,18139,14089,4050,511,700,2.9,2.25,0.65,1118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,9/2/2021,18653,14227,4426,514,629,2.98,2.27,0.71,1005,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,10/2/2021,19923,15052,4871,1270,645,3.18,2.4,0.78,1030,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,11/2/2021,21390,16131,5259,1467,710,3.42,2.58,0.84,1134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,12/2/2021,,,,,724,,,,1157,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,13/2/2021,,,,,738,,,,1179,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,14/2/2021,22895,17257,5638,,752,3.66,2.76,0.9,1201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,15/2/2021,24024,18055,5969,1129,841,3.84,2.88,0.95,1344,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,16/2/2021,25918,19622,6296,1894,1038,4.14,3.13,1.01,1658,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,17/2/2021,27119,20605,6514,1201,1028,4.33,3.29,1.04,1642,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,18/2/2021,28933,21853,7080,1814,1078,4.62,3.49,1.13,1722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,19/2/2021,,,,,1104,,,,1764,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,20/2/2021,,,,,1130,,,,1805,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,21/2/2021,30985,23259,7726,,1156,4.95,3.72,1.23,1847,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,22/2/2021,31926,23685,8241,941,1129,5.1,3.78,1.32,1804,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Luxembourg,LUX,23/2/2021,33370,24508,8862,1444,1065,5.33,3.92,1.42,1701,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://data.public.lu/fr/datasets/r/4ef75757-2888-4495-853e-22e91465550d
Macao,MAC,8/2/2021,0,,,,,0,,,,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,9/2/2021,595,,,595,595,0.09,,,916,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,10/2/2021,,,,,376,,,,579,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,11/2/2021,,,,,302,,,,465,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,12/2/2021,,,,,266,,,,410,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,13/2/2021,,,,,244,,,,376,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,14/2/2021,,,,,229,,,,353,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,15/2/2021,,,,,219,,,,337,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,16/2/2021,,,,,156,,,,240,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,17/2/2021,,,,,156,,,,240,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Macao,MAC,18/2/2021,2000,,,,156,0.31,,,240,Sinopharm/Beijing,Government of Macao,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/
Maldives,MDV,2/2/2021,880,,,,,0.16,,,,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,3/2/2021,1578,,,698,698,0.29,,,1291,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,4/2/2021,3204,,,1626,1162,0.59,,,2150,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,5/2/2021,4269,,,1065,1130,0.79,,,2090,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,6/2/2021,6854,,,2585,1494,1.27,,,2764,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,7/2/2021,9752,,,2898,1774,1.8,,,3282,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,8/2/2021,12934,,,3182,2009,2.39,,,3717,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,9/2/2021,16251,,,3317,2196,3.01,,,4063,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,10/2/2021,20161,,,3910,2655,3.73,,,4912,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,11/2/2021,25327,,,5166,3160,4.69,,,5846,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,12/2/2021,27367,,,2040,3300,5.06,,,6105,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,13/2/2021,33106,,,5739,3750,6.12,,,6937,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,14/2/2021,38591,,,5485,4120,7.14,,,7622,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,15/2/2021,43817,,,5226,4412,8.11,,,8162,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,16/2/2021,50047,,,6230,4828,9.26,,,8932,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,17/2/2021,56218,,,6171,5151,10.4,,,9529,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,18/2/2021,64048,,,7830,5532,11.85,,,10234,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,19/2/2021,64048,,,0,5240,11.85,,,9694,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,20/2/2021,70009,,,5961,5272,12.95,,,9753,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,21/2/2021,75013,,,5004,5203,13.88,,,9626,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,22/2/2021,80159,,,5146,5192,14.83,,,9605,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,23/2/2021,85110,,,4951,5009,15.75,,,9267,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Maldives,MDV,24/2/2021,90865,,,5755,4950,16.81,,,9157,Oxford/AstraZeneca,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1364621580018593799
Malta,MLT,17/1/2021,11705,11705,,,,2.65,2.65,,,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,18/1/2021,13002,13002,,1297,1297,2.94,2.94,,2937,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,19/1/2021,14276,14276,,1274,1286,3.23,3.23,,2913,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,20/1/2021,15316,15316,,1040,1204,3.47,3.47,,2727,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,21/1/2021,16531,16531,,1215,1206,3.74,3.74,,2731,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,22/1/2021,17767,17767,,1236,1212,4.02,4.02,,2745,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,23/1/2021,18930,18930,,1163,1204,4.29,4.29,,2727,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,24/1/2021,19981,18783,1198,1051,1182,4.53,4.25,0.27,2677,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,25/1/2021,21172,19709,1463,1191,1167,4.8,4.46,0.33,2643,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,26/1/2021,22371,20677,1694,1199,1156,5.07,4.68,0.38,2618,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,27/1/2021,23512,21417,2095,1141,1171,5.33,4.85,0.47,2652,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,28/1/2021,24680,22162,2518,1168,1164,5.59,5.02,0.57,2636,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,29/1/2021,25822,22853,2969,1142,1151,5.85,5.18,0.67,2607,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,30/1/2021,26847,23391,3456,1025,1131,6.08,5.3,0.78,2561,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,31/1/2021,27759,23811,3948,912,1111,6.29,5.39,0.89,2516,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,1/2/2021,29002,24526,4476,1243,1119,6.57,5.55,1.01,2534,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,2/2/2021,30252,25361,4891,1250,1126,6.85,5.74,1.11,2550,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,3/2/2021,31633,26223,5410,1381,1160,7.16,5.94,1.23,2627,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,4/2/2021,33477,27020,6457,1844,1257,7.58,6.12,1.46,2847,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,5/2/2021,35676,28082,7594,2199,1408,8.08,6.36,1.72,3189,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,6/2/2021,37586,28837,8749,1910,1534,8.51,6.53,1.98,3474,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,7/2/2021,39257,29339,9918,1671,1643,8.89,6.64,2.25,3721,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,8/2/2021,41285,30235,11050,2028,1755,9.35,6.85,2.5,3975,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,9/2/2021,43337,31202,12135,2052,1869,9.81,7.07,2.75,4233,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,10/2/2021,44598,31670,12928,1261,1852,10.1,7.17,2.93,4194,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,11/2/2021,46344,32524,13820,1746,1838,10.5,7.37,3.13,4163,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,12/2/2021,48474,33735,14739,2130,1828,10.98,7.64,3.34,4140,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,13/2/2021,50175,34574,15601,1701,1798,11.36,7.83,3.53,4072,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,14/2/2021,51641,35376,16265,1466,1769,11.7,8.01,3.68,4006,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,15/2/2021,53647,36545,17102,2006,1766,12.15,8.28,3.87,4000,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,16/2/2021,55709,37866,17843,2062,1767,12.62,8.58,4.04,4002,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,17/2/2021,57683,39147,18536,1974,1869,13.06,8.87,4.2,4233,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,18/2/2021,59702,40503,19199,2019,1908,13.52,9.17,4.35,4321,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,19/2/2021,62059,42231,19828,2357,1941,14.06,9.56,4.49,4396,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,20/2/2021,63308,43119,20189,1249,1876,14.34,9.77,4.57,4249,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,21/2/2021,64419,43888,20531,1111,1825,14.59,9.94,4.65,4133,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,22/2/2021,66334,45174,21160,1915,1812,15.02,10.23,4.79,4104,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Malta,MLT,23/2/2021,68779,47012,21767,2445,1867,15.58,10.65,4.93,4228,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Mauritius,MUS,25/1/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,26/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,27/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,28/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,29/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,30/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,31/1/2021,,,,,30,,,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,1/2/2021,207,207,,,30,0.02,0.02,,24,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,2/2/2021,,,,,58,,,,46,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,3/2/2021,,,,,86,,,,68,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,4/2/2021,,,,,114,,,,90,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,5/2/2021,,,,,143,,,,112,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,6/2/2021,,,,,171,,,,134,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,7/2/2021,,,,,199,,,,156,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,8/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,9/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,10/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,11/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,12/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,13/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,14/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,15/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,16/2/2021,,,,,227,,,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
Mauritius,MUS,17/2/2021,3843,3843,,,227,0.3,0.3,,178,Oxford/AstraZeneca,National Communication Committee on COVID-19,https://defimedia.info/voyages-et-covid-19-les-etats-unis-exigent-une-grande-prudence-sur-maurice
